BJD RV_mlc e_RV_mlc FWHM_DRS BIS CONTRAST_DRS dLW Halpha MLCRX DLW NAD1 NAD2
2457464.49992643 -103.991460171044 0.909526941936428 7.68122528288733 0.00827627095778638 41.1044945857246 16.6778848695734 0.405517906595476 -3.88955479367109 16.6778848695734 0.3599381088153 0.481114452318729
2457464.50378912 -103.807524023774 0.951679477414394 7.68180198645756 0.0111652534260944 41.099545388805 16.8701260174013 0.40524167520979 -16.0316187777634 16.8701260174013 0.359538092787353 0.481821308380756
2457464.50747901 -104.881278908158 0.864603790239154 7.68196710273787 0.010831100121413 41.1007436535299 16.7746396582616 0.405209123685458 -7.91635462523165 16.7746396582616 0.35941230750833 0.481716297829923
2458383.89641037 226.025122878687 0.792202287102616 7.68120397595415 0.00883535298352456 41.1409054399133 8.91262546281206 0.40440619984857 0.494444906637472 8.91262546281206 0.354640136784824 0.484656364754067
2458383.89951683 225.940281707437 0.815098790461352 7.68251502047039 0.00962688486702135 41.1449382754585 8.21772325776174 0.403730346511935 3.81171710540051 8.21772325776174 0.354532643934676 0.474813920698059
2458384.81402144 229.815094588308 0.787851286707181 7.67874792129702 0.00955405940627685 41.1531140841532 7.00564600279442 0.403584865573534 4.92670135007386 7.00564600279442 0.354853786491592 0.485942150908317
2458384.81712605 231.752791060092 0.760945974067779 7.68069415720775 0.00790857934812905 41.157305888961 6.94125709456255 0.404266105067803 0.154151114497023 6.94125709456255 0.354980961842206 0.48467302064254
2458385.8133855 234.938025738506 0.751567859855344 7.6813099003783 0.00812397302036949 41.1544960897163 5.97128470449231 0.404334764534719 7.54392982592735 5.97128470449231 0.353146332209761 0.484541273704997
2458385.81652356 234.893252200936 0.793022895917877 7.68002368164688 0.0087713607294031 41.1537332319543 4.71919013599058 0.404213244890414 4.45953838442499 4.71919013599058 0.352557689688532 0.483583475231688
2458385.89851894 235.3054927324 0.75732276623111 7.68009332100156 0.00873802439499727 41.1561087281226 3.82979709840594 0.403976434114885 6.91669132748421 3.82979709840594 0.352799745872612 0.474264760509718
2458385.90166093 235.067603625312 0.732981290519909 7.67896359985443 0.00903034658070823 41.152436150826 3.7268622523503 0.403520661784534 6.00697651017624 3.7268622523503 0.351060743205955 0.472877052928586
2458386.89614652 235.746224762263 0.809366726535758 7.67945430543893 0.00766953260733239 41.1432138051293 7.81440951279828 0.404112027847196 -4.54786737656214 7.81440951279828 0.349996903615591 0.470489046909402
2458386.89933862 237.99739643244 0.751732001426267 7.67976404886886 0.0076615068741468 41.152214325266 7.03107421242478 0.403953580959864 -2.13048947134672 7.03107421242478 0.350089257033811 0.470628143501816
2458393.79014557 243.314673797131 0.868257843207935 7.68157827544376 0.0116484923411218 41.1494759931226 8.47899668378605 0.404125965397528 1.47675618143065 8.47899668378605 0.349548481098863 0.480064712258255
2458393.79332275 244.564074224187 0.852543988929078 7.67879004222263 0.0103397964632546 41.1524873503354 7.03169169251333 0.403591019785829 3.97054885593705 7.03169169251333 0.350370185575942 0.481787627432362
2458393.79647099 243.322500897296 0.843912574831303 7.67927435075596 0.0110885158033138 41.1545578908869 7.04668258789916 0.403958637507109 -1.82405207959435 7.04668258789916 0.348915910025531 0.481921384901596
2458396.87471781 248.41854718537 0.846779605563518 7.67965094513026 0.00862412391423817 41.1591083092908 3.74058931731849 0.40277768345831 -6.67169122750632 3.74058931731849 0.345640893390366 0.478278824318394
2458396.87785078 250.291970635073 0.78843406222277 7.67853917112045 0.00802319303658017 41.1803939979636 0.0746191401832744 0.404908040831738 -10.1595695786305 0.0746191401832744 0.345541586804379 0.47798435093761
2458396.88108339 247.356635902464 1.05890444244244 7.67971233676782 0.00788885842628062 41.1662772906901 2.38707669668686 0.403911164094281 -19.4036403762343 2.38707669668686 0.346165832465375 0.47882257300731
2458397.88700789 249.634962199728 1.16576722257459 7.67985941682485 0.0102663169349704 41.1521994639741 6.14312198579768 0.403609555408342 8.71015008416701 6.14312198579768 0.350495167501096 0.483081424181015
2458397.89018033 251.092172213851 1.24274050855704 7.67884019824588 0.00976318854506353 41.1509158211997 6.53109495883511 0.403845118656778 2.86167788903319 6.53109495883511 0.350795982862445 0.481722709983362
2458397.89327661 252.014491968829 1.06717329763536 7.67737468738145 0.0089319326398396 41.1603105723888 4.10188361014357 0.403648787386942 7.7659804763739 4.10188361014357 0.350698966736929 0.482839154821895
2458398.89267798 252.295581692721 1.09960988711283 7.67745679097518 0.00802522857829935 41.1578899250405 7.87556430683209 0.403581788918165 9.53768084440061 7.87556430683209 0.351558744263032 0.483102808496066
2458398.89552265 252.702418730574 1.04687481518767 7.68198763361333 0.0114069593639705 41.1359936369319 9.5036313583066 0.404093480433461 6.5115714678471 9.5036313583066 0.350390106567189 0.481850327890829
2458398.89879808 252.330969257148 1.15357368495075 7.677312284619 0.0128238262050608 41.1348561837188 9.98634025229413 0.404602061807814 7.10328130423147 9.98634025229413 0.352281973498685 0.481208601685909
2458405.88215 258.295930128525 1.74464000933873 7.67836227070558 0.0122717050732657 41.149627238061 1.7253199351675 0.406032934942751 3.41508695147042 1.7253199351675 0.36133796083768 0.482994945656803
2458405.8852898 259.242278454422 1.79133414416295 7.67776966183794 0.00736080806959727 41.181729609606 -2.79907892848288 0.404957483452753 5.70765838135378 -2.79907892848288 0.363581505963673 0.485503559039823
2458405.8884267 260.290497512602 1.58617193791662 7.67972582450108 0.00516290117581342 41.1652868043112 2.79669960007913 0.404097023895224 -4.95685895782217 2.79669960007913 0.362218151649357 0.482064331358424
