BJD RV_mlc e_RV_mlc FWHM_DRS BIS CONTRAST_DRS dLW Halpha MLCRX DLW NAD1 NAD2
2455168.65833855 -106.41598358673 0.971077941591001 7.65226559791604 -0.00191823455955742 41.2902835102587 -33.4880908161975 0.403652918677205 4.56440207395089 -33.4880908161975 0.350645067148897 0.47575305190477
2455168.66101887 -107.579509494306 0.912714806482597 7.65338317850779 0.000962369440795641 41.2830556179113 -32.5312065130745 0.403544542325844 0.487467332378298 -32.5312065130745 0.350986600315037 0.476583370654748
2455168.66369852 -106.794614363213 0.865804615582376 7.65128538559162 4.31240538709687e-05 41.2880605720862 -33.5109288992088 0.403254105507496 -3.48012592073211 -33.5109288992088 0.351103743541058 0.47625704066748
2455168.66638891 -106.938389834044 0.949772337068065 7.65217209906342 -0.00149654957209577 41.2975624742794 -34.0237465476994 0.40348876376461 4.08275796656742 -34.0237465476994 0.351185638298343 0.475758730269958
2455169.66326367 -103.18881854906 1.11499658773533 7.65278481130058 7.17493580584261e-05 41.2895413416916 -30.888642662537 0.404207561455795 -10.9266839367044 -30.888642662537 0.351099217485453 0.475708002182238
2455169.6659463 -104.713967520249 0.834030237738522 7.65172722528926 -0.000150811056611744 41.3001265905673 -31.8628404740387 0.40365635168458 -5.15484810830091 -31.8628404740387 0.351869014381583 0.475418380398215
2455169.66862469 -103.014080241416 0.966320080832809 7.65330482491361 0.00120096140335768 41.3006238961225 -32.5393229323615 0.404463782826621 -8.02035459492248 -32.5393229323615 0.351328272482719 0.475622960803841
2455169.67126476 -103.971842900143 0.934175599325144 7.65222534665741 -0.000868181533205004 41.2994792352733 -32.9898362669453 0.404167545947274 0.266445506831067 -32.9898362669453 0.351796950992792 0.475138616651582
2455279.48714015 -115.518098424884 0.94386986561892 7.65456574843333 -0.00282368332918637 41.2604723789713 -23.9397169043547 0.404786217249746 -1.02880979061272 -23.9397169043547 0.352677282175744 0.486248392839954
2455279.49122756 -115.812903445574 0.819208780456136 7.6560469386742 -0.0029957170591608 41.2655703966556 -27.7690741022942 0.404737675902323 1.75384518191626 -27.7690741022942 0.354761916794014 0.484788903820918
2455279.4954987 -116.442009463879 0.944965915718628 7.65276907780502 -0.000750134732774299 41.2772534810249 -29.2650261387648 0.405223431197138 -4.41894658622794 -29.2650261387648 0.351825090756391 0.487223847945479
2456619.73322441 17.720864457127 1.04728019748814 7.66441534065269 0.000455819386786516 41.2281900194075 -14.8733796357198 0.40156001274526 -6.05029948706552 -14.8733796357198 0.350386577099517 0.484005810062729
2456619.73648532 16.0399092064489 1.0638713485348 7.66424666302883 0.000425712874712048 41.218591665394 -13.3405578459469 0.402437755123709 -9.56997456383419 -13.3405578459469 0.350430502577599 0.483868658343008
2456619.73968931 18.8878963187841 0.953630789823774 7.66204925813955 -0.000513323149514022 41.2247460316579 -14.9933846556916 0.402737112053994 -12.126226488872 -14.9933846556916 0.349296673756839 0.483030442234245
2456623.71652948 14.1540351854369 1.10817854675144 7.66389258556685 0.000809964170750632 41.2244344556033 -14.457464114245 0.401812218254125 -16.3726992352439 -14.457464114245 0.353198275391291 0.474692798686313
2456623.72014309 16.4788041702386 0.991771841097974 7.66568299962757 -0.000120085285004734 41.2114993007318 -13.7769500197324 0.402704838003036 -13.4380099771487 -13.7769500197324 0.352492267384521 0.476862553228328
2456623.72378088 15.1220437578169 0.977964054902687 7.66362409109864 -0.00186989942372051 41.2257933234403 -14.5483187647443 0.402567693839869 -13.4794556918172 -14.5483187647443 0.352943568924282 0.475981453451351
2456625.75887233 16.7398627223107 0.834479942644848 7.66630553820766 -0.000413355697265416 41.2347502406663 -14.0090795154005 0.402412532815863 -8.04425401500014 -14.0090795154005 0.351968774543515 0.48711998389881
2456625.76451149 16.286517488198 0.867693719080101 7.66691576253131 -0.000524119523840127 41.2218715804606 -12.485495827614 0.403216128284046 -12.3478785634662 -12.485495827614 0.35161678722894 0.487314536160402
2456628.74854296 13.5977665555425 1.02205380293357 7.66513255401237 -0.00139990195180495 41.2403948318359 -17.1639867412298 0.403245127325837 -10.4213634021509 -17.1639867412298 0.36177475722641 0.487444116543341
