TBJD PDCSAP ePDCSAP
1.354624176469069198e+03 3.318366796875000000e+04 2.237955284118652344e+01
1.354625565383694948e+03 3.311833203125000000e+04 2.236623573303222656e+01
1.354626954297855264e+03 3.319376953125000000e+04 2.238022232055664062e+01
1.354628343212014670e+03 3.314481640625000000e+04 2.236688232421875000e+01
1.354629732126639965e+03 3.317479296875000000e+04 2.237605857849121094e+01
1.354631121040799144e+03 3.318909765625000000e+04 2.237895584106445312e+01
1.354632509955424439e+03 3.313965625000000000e+04 2.236913490295410156e+01
1.354633898869584527e+03 3.316710937500000000e+04 2.237563514709472656e+01
1.354635287783744616e+03 3.312213281250000000e+04 2.235362052917480469e+01
1.354636676697904250e+03 3.315727343750000000e+04 2.237055397033691406e+01
1.354638065612529317e+03 3.311827734375000000e+04 2.235993194580078125e+01
1.354639454526688723e+03 3.313417968750000000e+04 2.236642074584960938e+01
1.354640843440848812e+03 3.318446484375000000e+04 2.237599372863769531e+01
1.354642232355474107e+03 3.312657031250000000e+04 2.236385726928710938e+01
1.354643621269632831e+03 3.313300390625000000e+04 2.236683464050292969e+01
1.354645010183792920e+03 3.316699218750000000e+04 2.237730407714843750e+01
1.354646399097953008e+03 3.316762500000000000e+04 2.237532424926757812e+01
1.354647788012578985e+03 3.315382031250000000e+04 2.237059020996093750e+01
1.354649176926738392e+03 3.316305078125000000e+04 2.236956024169921875e+01
1.354650565840897116e+03 3.314501953125000000e+04 2.236983489990234375e+01
