TBJD PDCSAP ePDCSAP
1.325713938344599910e+03 5.849341250000000000e+05 8.369426727294921875e+01
1.325715327234148617e+03 5.849709375000000000e+05 8.370503234863281250e+01
1.325716716123931064e+03 5.849893750000000000e+05 8.370186614990234375e+01
1.325718105013481136e+03 5.852403750000000000e+05 8.372480773925781250e+01
1.325719493903263583e+03 5.847940000000000000e+05 8.368344879150390625e+01
1.325720882792812745e+03 5.850548125000000000e+05 8.371392059326171875e+01
1.325722271682362361e+03 5.848817500000000000e+05 8.369934844970703125e+01
1.325723660572144581e+03 5.850036250000000000e+05 8.370536804199218750e+01
1.325725049461693970e+03 5.850121875000000000e+05 8.370130157470703125e+01
1.325726438351476418e+03 5.849400000000000000e+05 8.370164489746093750e+01
1.325727827241026489e+03 5.849264375000000000e+05 8.370549011230468750e+01
1.325729216130575651e+03 5.851101250000000000e+05 8.371444702148437500e+01
1.325730605020357416e+03 5.850364375000000000e+05 8.371092987060546875e+01
1.325731993909907715e+03 5.849792500000000000e+05 8.370190429687500000e+01
1.325733382799689707e+03 5.849050625000000000e+05 8.370332336425781250e+01
1.325734771689238414e+03 5.850486875000000000e+05 8.370317077636718750e+01
1.325736160579021544e+03 5.850671875000000000e+05 8.371035003662109375e+01
1.325737549468571842e+03 5.850436250000000000e+05 8.371128845214843750e+01
1.325738938358121004e+03 5.850113750000000000e+05 8.370502471923828125e+01
1.325740327247903451e+03 5.848877500000000000e+05 8.369966125488281250e+01
1.325741716137452613e+03 5.850066250000000000e+05 8.370922088623046875e+01
1.325743105027235060e+03 5.850623125000000000e+05 8.370713806152343750e+01
1.325744493916784677e+03 5.849563125000000000e+05 8.370459747314453125e+01
1.325745882806566669e+03 5.849514375000000000e+05 8.370829772949218750e+01
1.325747271696116286e+03 5.850736875000000000e+05 8.370939636230468750e+01
1.325748660585898278e+03 5.847595000000000000e+05 8.369767761230468750e+01
1.325750049475448577e+03 5.849870000000000000e+05 8.371121978759765625e+01
1.325751438365230797e+03 5.850575625000000000e+05 8.371468353271484375e+01
1.325752827254779504e+03 5.849648750000000000e+05 8.370543670654296875e+01
1.325754216144562406e+03 5.849616250000000000e+05 8.370802307128906250e+01
1.325755605034112705e+03 5.851239375000000000e+05 8.371435546875000000e+01
1.325756993923894470e+03 5.848534375000000000e+05 8.369770050048828125e+01
1.325758382813443632e+03 5.849985000000000000e+05 8.371302032470703125e+01
1.325759771703226534e+03 5.850473125000000000e+05 8.371044921875000000e+01
1.325761160592776150e+03 5.849188750000000000e+05 8.370536804199218750e+01
1.325762549482558370e+03 5.849002500000000000e+05 8.370528411865234375e+01
1.325763938372107759e+03 5.851407500000000000e+05 8.372378540039062500e+01
1.325765327261890207e+03 5.850925000000000000e+05 8.371864318847656250e+01
1.325766716151439368e+03 5.850323125000000000e+05 8.371389007568359375e+01
1.325768105041221816e+03 5.849328125000000000e+05 8.370751190185546875e+01
1.325769493930771432e+03 5.851095000000000000e+05 8.372092437744140625e+01
1.325770882820553425e+03 5.850643750000000000e+05 8.370927429199218750e+01
1.325772271710103496e+03 5.849921250000000000e+05 8.371013641357421875e+01
1.325773660599886398e+03 5.849453125000000000e+05 8.370929718017578125e+01
1.325775049489435332e+03 5.850758125000000000e+05 8.371891021728515625e+01
1.325776438379217552e+03 5.851995625000000000e+05 8.372872924804687500e+01
1.325777827269000454e+03 5.848696250000000000e+05 8.370261383056640625e+01
1.325779216158549161e+03 5.849494375000000000e+05 8.370830535888671875e+01
1.325780605048331608e+03 5.849898750000000000e+05 8.371313476562500000e+01
1.325781993937881680e+03 5.848963125000000000e+05 8.371028900146484375e+01
1.325783382827663218e+03 5.849491875000000000e+05 8.371031951904296875e+01
