Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-09-01T21:19:28.560,7,-0.00478124019539029,-1.16639831823263,FoVF,-0.573224091500576,0.719518348986634,2458728.3920217
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-09-21T08:09:17.480,1,0.00469446490859814,-2.24414787472683,FoVP,0.647250148383286,0.711573543070838,2458747.84261869
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-09-21T09:55:51.700,5,-0.000418389509430946,-2.24564855886246,FoVF,0.649274831491608,0.709928496779086,2458747.91662292
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-11-27T13:11:07.533,1,0.00693346189540571,-1.23107525390328,FoVF,0.672283511661744,0.703412632070491,2458815.04903909
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-11-27T17:24:47.519,6,-0.00407055819998004,-1.22390501992399,FoVP,0.668978023195605,0.706063072555087,2458815.22518856
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-12-25T12:24:01.993,2,0.00294773556610646,0.692797914696474,FoVP,-0.570383603043202,0.707615466603588,2458843.01531052
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-12-25T14:10:36.136,1,0.00682069063147567,0.696779195352641,FoVF,-0.572134614455426,0.70599635350547,2458843.08931475
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-02-05T21:55:30.631,2,0.00469831336890518,0.234116762794553,FoVF,0.509266759302436,0.708859581577766,2458885.41173838
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-02-06T02:09:10.619,5,-0.00293274827564445,0.244832667107765,FoVP,0.504271020423748,0.712625900775356,2458885.58789713
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-03-02T08:54:32.870,7,-0.00547713802891191,2.03402646699625,FoVP,-0.582337831258691,0.711263482101313,2458910.86988698
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-03-02T10:41:07.131,6,-0.00188114497515373,2.03814670925544,FoVF,-0.584417669551836,0.709782008786393,2458910.94389678
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-04-07T16:26:49.666,5,-0.00260895089295261,1.17983020895348,FoVP,0.694653710131892,0.719966070182834,2458947.18540634
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-05-12T00:03:45.706,5,-0.0020539208729605,-3.04561519408423,FoVP,-0.713158397384212,0.71554291238147,2458981.50440794
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-05-12T01:50:19.915,3,0.0032104104168594,-3.04560296486232,FoVF,-0.712335491466516,0.716262631438957,2458981.57841855
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-06-04T14:40:03.159,5,0.000104930997724968,2.08946955208026,FoVF,0.644118385566099,0.727003361452493,2459005.11398958
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-07-16T15:24:56.502,1,0.00349667026365109,-2.10221883036584,FoVP,-0.519444102102075,0.71884788544424,2459047.14624905
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-08-20T13:58:51.927,2,0.00173543829730976,-1.41329484332265,FoVP,-0.535086829865403,0.719292207392051,2459082.0863151
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-08-20T15:45:26.133,5,-0.00134234398814158,-1.4090434622068,FoVF,-0.537211657584319,0.717850263978343,2459082.16032071
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-09-29T13:35:27.424,2,0.00235000275802633,-2.12246374864843,FoVP,0.67271550803481,0.70774164961208,2459122.06874816
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-09-29T15:22:01.590,1,0.00694477846974001,-2.11971206673021,FoVF,0.671700103604711,0.708897858711944,2459122.14275145
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-10-31T19:11:54.939,6,-0.00529143431056539,-0.0928454011325378,FoVP,-0.702738899396165,0.714279885318182,2459154.3008409
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-11-25T13:01:42.567,3,0.000726205540362393,-1.25188630166242,FoVP,0.673354013972229,0.702088368293762,2459179.04256043
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2020-11-25T14:48:16.783,1,0.00621672853005659,-1.25240696591048,FoVF,0.674468539185493,0.700833431763968,2459179.11656426
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-01-02T23:53:53.287,3,0.000851856206145474,0.84043605158931,FoVP,-0.536203150528667,0.708771104865318,2459217.49415763
